order_id,user_id,order_amount,total_items,payment_method,created_at
2502,726.00,468.00,3,debit,3/1/17
2503,833.00,153.00,1,credit_card,3/13/17
2504,935.00,90.00,1,credit_card,3/28/17
2505,735.00,177.00,1,cash,3/6/17
2506,895.00,354.00,2,cash,3/15/17
2507,958.00,312.00,2,credit_card,3/16/17
2508,984.00,112.00,1,cash,3/7/17
2509,902.00,94.00,1,cash,3/1/17
2510,748.00,147.00,1,credit_card,3/4/17
2511,964.00,129.00,1,debit,3/13/17
2512,871.00,561.00,3,credit_card,3/1/17
2513,935.00,51450.00,2,debit,3/18/17
2514,804.00,288.00,2,credit_card,3/16/17
2515,774.00,352.00,2,credit_card,3/20/17
2516,899.00,111.00,1,debit,3/30/17
2517,970.00,320.00,2,debit,3/21/17
2518,960.00,531.00,3,debit,3/12/17
2519,869.00,356.00,2,credit_card,3/29/17
2520,839.00,177.00,1,credit_card,3/6/17
2521,845.00,356.00,2,credit_card,3/14/17
2522,928.00,142.00,1,debit,3/16/17
2523,856.00,306.00,2,debit,3/9/17
2524,855.00,187.00,1,cash,3/8/17
2525,924.00,474.00,3,credit_card,3/16/17
2526,884.00,258.00,2,debit,3/7/17
2527,975.00,262.00,2,cash,3/22/17
2528,723.00,414.00,3,cash,3/1/17
2529,972.00,142.00,1,credit_card,3/22/17
2530,950.00,310.00,2,credit_card,3/17/17
2531,972.00,387.00,3,cash,3/13/17
2532,884.00,352.00,2,debit,3/25/17
2533,977.00,294.00,2,debit,3/12/17
2534,748.00,134.00,1,credit_card,3/8/17
2535,848.00,320.00,2,credit_card,3/14/17
2536,841.00,280.00,2,cash,3/5/17
2537,782.00,390.00,2,cash,3/8/17
2538,739.00,380.00,2,credit_card,3/6/17
2539,955.00,362.00,2,debit,3/12/17
2540,749.00,155.00,1,credit_card,3/8/17
2541,889.00,492.00,3,debit,3/11/17
2542,883.00,328.00,2,debit,3/5/17
2543,734.00,284.00,2,cash,3/30/17
2544,868.00,492.00,3,credit_card,3/7/17
2545,712.00,130.00,1,credit_card,3/28/17
2546,919.00,486.00,3,debit,3/11/17
2547,797.00,118.00,1,credit_card,3/17/17
2548,721.00,338.00,2,credit_card,3/6/17
2549,861.00,25725.00,1,cash,3/17/17
2550,721.00,187.00,1,debit,3/2/17
2551,881.00,160.00,1,debit,3/1/17
2552,753.00,710.00,5,debit,3/15/17
2553,762.00,704.00,4,credit_card,3/17/17
2554,783.00,258.00,2,credit_card,3/15/17
2555,868.00,354.00,3,debit,3/21/17
2556,822.00,117.00,1,credit_card,3/8/17
2557,712.00,149.00,1,debit,3/15/17
2558,751.00,130.00,1,credit_card,3/17/17
2559,824.00,632.00,4,credit_card,3/19/17
2560,824.00,354.00,2,debit,3/6/17
2561,845.00,935.00,5,credit_card,3/16/17
2562,943.00,531.00,3,debit,3/24/17
2563,709.00,306.00,2,debit,3/16/17
2564,927.00,114.00,1,credit_card,3/23/17
2565,915.00,77175.00,3,debit,3/25/17
2566,864.00,148.00,1,credit_card,3/1/17
2567,799.00,222.00,2,credit_card,3/14/17
2568,724.00,148.00,1,debit,3/6/17
2569,774.00,132.00,1,debit,3/5/17
2570,921.00,276.00,2,credit_card,3/15/17
2571,864.00,187.00,1,cash,3/2/17
2572,736.00,276.00,2,credit_card,3/8/17
2573,867.00,386.00,2,debit,3/5/17
2574,834.00,127.00,1,credit_card,3/18/17
2575,965.00,384.00,3,debit,3/12/17
2576,887.00,320.00,2,credit_card,3/10/17
2577,721.00,464.00,4,credit_card,3/2/17
2578,707.00,351.00,3,cash,3/9/17
2579,994.00,316.00,2,cash,3/3/17
2580,964.00,448.00,4,debit,3/15/17
2581,786.00,268.00,2,cash,3/6/17
2582,814.00,292.00,2,credit_card,3/30/17
2583,710.00,528.00,3,credit_card,3/9/17
2584,823.00,201.00,1,credit_card,3/11/17
2585,700.00,392.00,2,cash,3/21/17
2586,933.00,134.00,1,debit,3/28/17
2587,991.00,254.00,2,credit_card,3/19/17
2588,756.00,316.00,2,debit,3/30/17
2589,867.00,665.00,5,debit,3/30/17
2590,796.00,130.00,1,cash,3/14/17
2591,808.00,420.00,3,debit,3/22/17
2592,834.00,543.00,3,credit_card,3/15/17
2593,830.00,130.00,1,cash,3/18/17
2594,759.00,465.00,3,credit_card,3/16/17
2595,724.00,138.00,1,cash,3/5/17
2596,733.00,543.00,3,debit,3/14/17
2597,920.00,322.00,2,cash,3/25/17
2598,879.00,296.00,2,cash,3/25/17
2599,933.00,129.00,1,credit_card,3/15/17
2600,746.00,160.00,1,debit,3/4/17
2601,771.00,384.00,3,cash,3/29/17
2602,744.00,354.00,2,cash,3/8/17
2603,809.00,312.00,2,debit,3/21/17
2604,901.00,168.00,1,cash,3/19/17
2605,981.00,374.00,2,debit,3/29/17
2606,773.00,387.00,3,cash,3/9/17
2607,934.00,402.00,3,debit,3/18/17
2608,984.00,262.00,2,cash,3/12/17
2609,818.00,262.00,2,credit_card,3/21/17
2610,868.00,704.00,2,debit,3/23/17
2611,761.00,399.00,3,credit_card,3/12/17
2612,947.00,201.00,1,cash,3/22/17
2613,900.00,188.00,2,debit,3/11/17
2614,835.00,692.00,4,credit_card,3/13/17
2615,768.00,426.00,3,cash,3/18/17
2616,814.00,154.00,1,credit_card,3/19/17
2617,728.00,390.00,2,debit,3/9/17
2618,721.00,468.00,4,debit,3/7/17
2619,749.00,354.00,2,debit,3/11/17
2620,873.00,352.00,2,debit,3/2/17
2621,888.00,380.00,2,credit_card,3/24/17
2622,850.00,156.00,1,cash,3/16/17
2623,773.00,486.00,3,credit_card,3/13/17
2624,790.00,488.00,4,cash,3/22/17
2625,718.00,308.00,2,cash,3/15/17
2626,852.00,236.00,2,debit,3/5/17
2627,851.00,147.00,1,cash,3/6/17
2628,891.00,354.00,2,credit_card,3/29/17
2629,791.00,156.00,1,debit,3/10/17
2630,845.00,342.00,3,debit,3/14/17
2631,940.00,112.00,1,credit_card,3/30/17
2632,710.00,177.00,1,cash,3/18/17
2633,846.00,163.00,1,debit,3/18/17
2634,986.00,386.00,2,credit_card,3/11/17
2635,763.00,272.00,2,credit_card,3/30/17
2636,919.00,292.00,2,debit,3/19/17
2637,740.00,134.00,1,cash,3/13/17
2638,800.00,543.00,3,cash,3/17/17
2639,957.00,294.00,2,cash,3/13/17
2640,893.00,187.00,1,debit,3/6/17
2641,733.00,160.00,1,cash,3/9/17
2642,821.00,351.00,3,debit,3/25/17
2643,712.00,392.00,2,debit,3/12/17
2644,881.00,310.00,2,credit_card,3/2/17
2645,959.00,362.00,2,debit,3/27/17
2646,724.00,354.00,3,cash,3/3/17
2647,751.00,258.00,2,cash,3/15/17
2648,802.00,426.00,3,credit_card,3/26/17
2649,902.00,531.00,3,credit_card,3/25/17
2650,789.00,354.00,2,credit_card,3/6/17
2651,847.00,266.00,2,cash,3/16/17
2652,823.00,258.00,2,credit_card,3/25/17
2653,723.00,187.00,1,debit,3/10/17
2654,905.00,177.00,1,cash,3/18/17
2655,896.00,328.00,2,credit_card,3/14/17
2656,919.00,459.00,3,credit_card,3/14/17
2657,760.00,399.00,3,cash,3/17/17
2658,940.00,632.00,4,credit_card,3/16/17
2659,974.00,710.00,5,debit,3/2/17
2660,940.00,483.00,3,cash,3/24/17
2661,796.00,190.00,1,cash,3/9/17
2662,930.00,134.00,1,cash,3/30/17
2663,908.00,465.00,3,debit,3/6/17
2664,996.00,292.00,2,credit_card,3/9/17
2665,983.00,268.00,2,debit,3/23/17
2666,982.00,181.00,1,debit,3/3/17
2667,731.00,374.00,2,debit,3/2/17
2668,834.00,468.00,3,credit_card,3/23/17
2669,837.00,202.00,2,debit,3/18/17
2670,800.00,290.00,2,credit_card,3/19/17
2671,740.00,780.00,5,debit,3/12/17
2672,733.00,356.00,2,debit,3/17/17
2673,847.00,176.00,1,debit,3/2/17
2674,824.00,177.00,1,credit_card,3/18/17
2675,742.00,326.00,2,debit,3/20/17
2676,898.00,328.00,2,credit_card,3/16/17
2677,776.00,256.00,2,debit,3/16/17
2678,854.00,168.00,1,cash,3/28/17
2679,758.00,114.00,1,credit_card,3/20/17
2680,922.00,272.00,2,credit_card,3/14/17
2681,956.00,228.00,2,credit_card,3/15/17
2682,862.00,468.00,3,credit_card,3/15/17
2683,928.00,276.00,2,debit,3/18/17
2684,726.00,128.00,1,cash,3/19/17
2685,793.00,489.00,3,credit_card,3/13/17
2686,859.00,114.00,1,cash,3/10/17
2687,883.00,160.00,1,cash,3/11/17
2688,776.00,131.00,1,debit,3/25/17
2689,723.00,258.00,2,credit_card,3/26/17
2690,799.00,258.00,2,credit_card,3/1/17
2691,962.00,77175.00,3,debit,3/22/17
2692,702.00,652.00,4,debit,3/19/17
2693,987.00,234.00,2,credit_card,3/10/17
2694,939.00,116.00,1,cash,3/23/17
2695,703.00,352.00,2,debit,3/28/17
2696,946.00,181.00,1,debit,3/10/17
2697,985.00,324.00,2,credit_card,3/18/17
2698,704.00,495.00,3,cash,3/17/17
2699,760.00,459.00,3,debit,3/27/17
2700,700.00,166.00,1,debit,3/18/17
2701,962.00,465.00,3,cash,3/7/17
2702,865.00,266.00,2,cash,3/29/17
2703,928.00,330.00,2,credit_card,3/27/17
2704,970.00,188.00,2,cash,3/27/17
2705,806.00,154.00,1,cash,3/7/17
2706,991.00,432.00,3,debit,3/24/17
2707,833.00,132.00,1,debit,3/1/17
2708,847.00,148.00,1,debit,3/2/17
2709,772.00,160.00,1,cash,3/26/17
2710,912.00,129.00,1,debit,3/19/17
2711,869.00,294.00,2,credit_card,3/4/17
2712,863.00,306.00,2,cash,3/19/17
2713,883.00,354.00,2,credit_card,3/4/17
2714,950.00,326.00,2,credit_card,3/15/17
2715,905.00,180.00,2,cash,3/15/17
2716,920.00,155.00,1,debit,3/10/17
2717,972.00,131.00,1,debit,3/21/17
2718,760.00,346.00,2,credit_card,3/4/17
2719,926.00,118.00,1,cash,3/26/17
2720,797.00,112.00,1,cash,3/22/17
2721,853.00,640.00,4,cash,3/9/17
2722,922.00,320.00,2,debit,3/20/17
2723,995.00,520.00,4,cash,3/19/17
2724,834.00,519.00,3,debit,3/19/17
2725,799.00,584.00,4,cash,3/19/17
2726,783.00,644.00,4,debit,3/23/17
2727,832.00,459.00,3,debit,3/21/17
2728,888.00,266.00,2,cash,3/20/17
2729,867.00,128.00,1,credit_card,3/8/17
2730,808.00,376.00,4,cash,3/9/17
2731,876.00,290.00,2,debit,3/29/17
2732,958.00,352.00,2,cash,3/7/17
2733,789.00,290.00,2,debit,3/18/17
2734,973.00,236.00,2,credit_card,3/9/17
2735,950.00,519.00,3,credit_card,3/1/17
2736,838.00,393.00,3,debit,3/14/17
2737,711.00,280.00,2,debit,3/25/17
2738,786.00,122.00,1,debit,3/10/17
2739,751.00,134.00,1,debit,3/14/17
2740,895.00,306.00,2,cash,3/8/17
2741,999.00,322.00,2,cash,3/19/17
2742,984.00,276.00,2,credit_card,3/1/17
2743,749.00,616.00,4,cash,3/19/17
2744,834.00,344.00,2,cash,3/28/17
2745,842.00,118.00,1,cash,3/14/17
2746,810.00,140.00,1,credit_card,3/2/17
2747,897.00,94.00,1,debit,3/6/17
2748,746.00,284.00,2,credit_card,3/4/17
2749,794.00,465.00,3,debit,3/18/17
2750,735.00,384.00,3,cash,3/21/17
2751,791.00,393.00,3,credit_card,3/20/17
2752,795.00,670.00,5,cash,3/21/17
2753,929.00,438.00,3,debit,3/24/17
2754,913.00,312.00,2,debit,3/23/17
2755,850.00,153.00,1,credit_card,3/13/17
2756,943.00,181.00,1,credit_card,3/12/17
2757,983.00,129.00,1,credit_card,3/6/17
2758,772.00,805.00,5,credit_card,3/14/17
2759,974.00,390.00,2,debit,3/14/17
2760,877.00,474.00,3,cash,3/9/17
2761,947.00,474.00,3,cash,3/12/17
2762,877.00,148.00,1,credit_card,3/9/17
2763,841.00,176.00,1,debit,3/6/17
2764,733.00,134.00,1,credit_card,3/12/17
2765,980.00,136.00,1,cash,3/26/17
2766,708.00,236.00,2,debit,3/30/17
2767,970.00,704.00,2,credit_card,3/5/17
2768,751.00,306.00,2,debit,3/12/17
2769,871.00,306.00,2,cash,3/30/17
2770,973.00,187.00,1,credit_card,3/26/17
2771,949.00,348.00,3,debit,3/6/17
2772,942.00,163.00,1,cash,3/23/17
2773,870.00,290.00,2,credit_card,3/19/17
2774,890.00,25725.00,1,cash,3/26/17
2775,741.00,136.00,1,debit,3/26/17
2776,741.00,531.00,3,debit,3/20/17
2777,811.00,387.00,3,debit,3/19/17
2778,943.00,118.00,1,cash,3/21/17
2779,755.00,508.00,4,cash,3/16/17
2780,745.00,306.00,2,credit_card,3/28/17
2781,815.00,153.00,1,cash,3/15/17
2782,868.00,117.00,1,cash,3/13/17
2783,787.00,708.00,4,credit_card,3/9/17
2784,992.00,312.00,2,credit_card,3/19/17
2785,964.00,156.00,1,credit_card,3/18/17
2786,951.00,284.00,2,credit_card,3/17/17
2787,876.00,724.00,4,credit_card,3/1/17
2788,854.00,480.00,3,credit_card,3/23/17
2789,708.00,130.00,1,credit_card,3/29/17
2790,958.00,387.00,3,cash,3/12/17
2791,701.00,202.00,2,credit_card,3/19/17
2792,982.00,346.00,2,cash,3/4/17
2793,742.00,169.00,1,credit_card,3/28/17
2794,995.00,284.00,2,cash,3/21/17
2795,801.00,402.00,3,debit,3/8/17
2796,845.00,118.00,1,cash,3/1/17
2797,959.00,312.00,2,debit,3/10/17
2798,704.00,534.00,3,cash,3/7/17
2799,847.00,384.00,3,debit,3/17/17
2800,934.00,328.00,2,cash,3/23/17
2801,863.00,149.00,1,credit_card,3/3/17
2802,764.00,160.00,1,cash,3/20/17
2803,713.00,480.00,3,credit_card,3/9/17
2804,738.00,262.00,2,cash,3/24/17
2805,972.00,153.00,1,cash,3/21/17
2806,823.00,708.00,4,credit_card,3/23/17
2807,704.00,133.00,1,credit_card,3/22/17
2808,724.00,354.00,2,debit,3/3/17
2809,996.00,138.00,1,cash,3/11/17
2810,790.00,468.00,3,cash,3/15/17
2811,894.00,402.00,2,credit_card,3/11/17
2812,700.00,268.00,2,debit,3/8/17
2813,704.00,94.00,1,credit_card,3/5/17
2814,932.00,426.00,3,debit,3/18/17
2815,795.00,306.00,2,cash,3/3/17
2816,849.00,464.00,4,credit_card,3/29/17
2817,976.00,568.00,4,credit_card,3/7/17
2818,707.00,612.00,4,cash,3/27/17
2819,869.00,51450.00,2,debit,3/17/17
2820,799.00,486.00,3,credit_card,3/23/17
2821,733.00,94.00,1,debit,3/3/17
2822,814.00,51450.00,2,cash,3/2/17
2823,788.00,147.00,1,debit,3/19/17
2824,906.00,468.00,4,debit,3/29/17
2825,752.00,366.00,3,cash,3/23/17
2826,865.00,322.00,2,credit_card,3/23/17
2827,703.00,592.00,4,credit_card,3/23/17
2828,970.00,234.00,2,credit_card,3/15/17
2829,942.00,426.00,3,cash,3/25/17
2830,930.00,322.00,2,credit_card,3/5/17
2831,712.00,134.00,1,cash,3/14/17
2832,900.00,160.00,1,cash,3/19/17
2833,867.00,144.00,1,credit_card,3/7/17
2834,975.00,129.00,1,credit_card,3/25/17
2835,722.00,468.00,3,debit,3/10/17
2836,607.00,704000.00,2000,credit_card,3/28/17
2837,787.00,161.00,1,credit_card,3/15/17
2838,837.00,133.00,1,debit,3/22/17
2839,810.00,142.00,1,cash,3/30/17
2840,742.00,140.00,1,debit,3/20/17
2841,987.00,268.00,2,cash,3/12/17
2842,779.00,342.00,3,cash,3/19/17
2843,888.00,224.00,2,debit,3/4/17
2844,921.00,244.00,2,credit_card,3/9/17
2845,807.00,145.00,1,cash,3/5/17
2846,973.00,360.00,4,debit,3/17/17
2847,988.00,187.00,1,credit_card,3/4/17
2848,718.00,326.00,2,debit,3/5/17
2849,735.00,480.00,3,credit_card,3/26/17
2850,769.00,258.00,2,debit,3/26/17
2851,904.00,532.00,4,credit_card,3/24/17
2852,969.00,462.00,3,credit_card,3/29/17
2853,912.00,328.00,2,credit_card,3/4/17
2854,913.00,362.00,2,credit_card,3/12/17
2855,941.00,306.00,2,debit,3/26/17
2856,899.00,266.00,2,cash,3/8/17
2857,729.00,266.00,2,debit,3/29/17
2858,717.00,330.00,2,credit_card,3/3/17
2859,836.00,390.00,3,credit_card,3/1/17
2860,731.00,399.00,3,cash,3/18/17
2861,800.00,322.00,2,credit_card,3/30/17
2862,733.00,396.00,3,credit_card,3/28/17
2863,826.00,524.00,4,debit,3/12/17
2864,899.00,224.00,2,cash,3/10/17
2865,880.00,592.00,4,cash,3/12/17
2866,816.00,177.00,1,credit_card,3/13/17
2867,996.00,153.00,1,credit_card,3/25/17
2868,734.00,146.00,1,cash,3/8/17
2869,783.00,148.00,1,cash,3/5/17
2870,705.00,312.00,2,cash,3/26/17
2871,982.00,258.00,2,credit_card,3/29/17
2872,854.00,180.00,2,cash,3/9/17
2873,971.00,166.00,1,cash,3/21/17
2874,966.00,516.00,4,credit_card,3/15/17
2875,982.00,234.00,2,cash,3/9/17
2876,784.00,195.00,1,debit,3/6/17
2877,840.00,396.00,3,debit,3/7/17
2878,728.00,336.00,2,cash,3/22/17
2879,896.00,336.00,2,debit,3/2/17
2880,823.00,134.00,1,debit,3/21/17
2881,879.00,236.00,2,credit_card,3/8/17
2882,964.00,468.00,4,credit_card,3/9/17
2883,807.00,131.00,1,credit_card,3/21/17
2884,886.00,193.00,1,credit_card,3/13/17
2885,768.00,524.00,4,cash,3/23/17
2886,927.00,173.00,1,cash,3/1/17
2887,868.00,444.00,3,cash,3/14/17
2888,999.00,117.00,1,credit_card,3/23/17
2889,837.00,320.00,2,debit,3/30/17
2890,848.00,256.00,2,cash,3/10/17
2891,948.00,153.00,1,credit_card,3/27/17
2892,731.00,354.00,2,credit_card,3/6/17
2893,999.00,352.00,2,credit_card,3/4/17
2894,749.00,258.00,2,credit_card,3/23/17
2895,923.00,308.00,2,cash,3/28/17
2896,827.00,142.00,1,debit,3/8/17
2897,950.00,320.00,2,cash,3/24/17
2898,714.00,306.00,2,cash,3/19/17
2899,836.00,384.00,3,debit,3/25/17
2900,948.00,366.00,3,cash,3/13/17
2901,877.00,234.00,2,credit_card,3/8/17
2902,736.00,528.00,3,credit_card,3/15/17
2903,823.00,234.00,2,credit_card,3/10/17
2904,789.00,616.00,4,debit,3/13/17
2905,908.00,381.00,3,debit,3/21/17
2906,731.00,507.00,3,debit,3/19/17
2907,817.00,77175.00,3,debit,3/16/17
2908,834.00,312.00,2,debit,3/7/17
2909,847.00,692.00,4,debit,3/19/17
2910,859.00,144.00,1,credit_card,3/13/17
2911,875.00,528.00,3,cash,3/17/17
2912,903.00,168.00,1,credit_card,3/25/17
2913,942.00,180.00,2,debit,3/18/17
2914,709.00,202.00,2,credit_card,3/3/17
2915,845.00,298.00,2,credit_card,3/7/17
2916,965.00,290.00,2,credit_card,3/26/17
2917,952.00,280.00,2,cash,3/3/17
2918,936.00,306.00,2,credit_card,3/28/17
2919,811.00,118.00,1,cash,3/15/17
2920,953.00,338.00,2,debit,3/1/17
2921,910.00,516.00,4,credit_card,3/26/17
2922,825.00,306.00,2,cash,3/28/17
2923,740.00,25725.00,1,debit,3/12/17
2924,948.00,441.00,3,debit,3/18/17
2925,773.00,354.00,2,credit_card,3/29/17
2926,898.00,260.00,2,credit_card,3/12/17
2927,805.00,342.00,2,credit_card,3/1/17
2928,742.00,348.00,3,credit_card,3/20/17
2929,726.00,354.00,2,cash,3/21/17
2930,993.00,303.00,3,debit,3/14/17
2931,963.00,276.00,2,cash,3/23/17
2932,927.00,474.00,3,debit,3/10/17
2933,909.00,712.00,4,debit,3/7/17
2934,858.00,260.00,2,credit_card,3/27/17
2935,874.00,166.00,1,cash,3/1/17
2936,999.00,362.00,2,cash,3/7/17
2937,766.00,262.00,2,cash,3/17/17
2938,853.00,147.00,1,cash,3/6/17
2939,893.00,136.00,1,cash,3/4/17
2940,804.00,480.00,3,debit,3/24/17
2941,923.00,153.00,1,credit_card,3/23/17
2942,887.00,158.00,1,debit,3/30/17
2943,970.00,489.00,3,credit_card,3/1/17
2944,829.00,129.00,1,cash,3/25/17
2945,870.00,426.00,3,credit_card,3/7/17
2946,950.00,132.00,1,cash,3/12/17
2947,711.00,266.00,2,debit,3/5/17
2948,776.00,330.00,2,cash,3/16/17
2949,836.00,316.00,2,credit_card,3/20/17
2950,902.00,131.00,1,credit_card,3/23/17
2951,785.00,133.00,1,cash,3/3/17
2952,869.00,160.00,1,debit,3/13/17
2953,923.00,176.00,1,debit,3/29/17
2954,944.00,320.00,2,debit,3/25/17
2955,871.00,354.00,3,credit_card,3/25/17
2956,716.00,268.00,2,cash,3/24/17
2957,928.00,155.00,1,debit,3/8/17
2958,777.00,342.00,3,debit,3/7/17
2959,711.00,560.00,4,debit,3/21/17
2960,900.00,393.00,3,credit_card,3/28/17
2961,855.00,543.00,3,credit_card,3/29/17
2962,752.00,266.00,2,debit,3/20/17
2963,981.00,284.00,2,cash,3/17/17
2964,897.00,262.00,2,debit,3/6/17
2965,926.00,399.00,3,debit,3/23/17
2966,888.00,306.00,2,credit_card,3/18/17
2967,887.00,392.00,2,cash,3/26/17
2968,774.00,830.00,5,debit,3/23/17
2969,969.00,465.00,3,credit_card,3/15/17
2970,607.00,704000.00,2000,credit_card,3/28/17
2971,752.00,224.00,2,credit_card,3/22/17
2972,815.00,519.00,3,debit,3/19/17
2973,990.00,348.00,3,cash,3/6/17
2974,711.00,328.00,2,debit,3/9/17
2975,883.00,236.00,2,cash,3/3/17
2976,842.00,326.00,2,cash,3/12/17
2977,858.00,426.00,3,credit_card,3/18/17
2978,864.00,130.00,1,cash,3/14/17
2979,758.00,561.00,3,cash,3/7/17
2980,877.00,483.00,3,cash,3/28/17
2981,955.00,177.00,1,credit_card,3/7/17
2982,967.00,128.00,1,cash,3/2/17
2983,838.00,131.00,1,debit,3/25/17
2984,909.00,447.00,3,debit,3/26/17
2985,706.00,116.00,1,debit,3/14/17
2986,988.00,142.00,1,cash,3/17/17
2987,913.00,326.00,2,debit,3/12/17
2988,819.00,1056.00,3,cash,3/3/17
2989,832.00,101.00,1,cash,3/21/17
2990,982.00,426.00,3,credit_card,3/17/17
2991,858.00,312.00,2,credit_card,3/23/17
2992,990.00,435.00,3,debit,3/18/17
2993,968.00,131.00,1,credit_card,3/1/17
2994,795.00,284.00,2,debit,3/5/17
2995,731.00,195.00,1,debit,3/14/17
2996,876.00,328.00,2,debit,3/10/17
2997,757.00,284.00,2,cash,3/7/17
2998,762.00,136.00,1,cash,3/6/17
2999,941.00,483.00,3,credit_card,3/20/17
3000,748.00,712.00,4,debit,3/12/17
3001,863.00,534.00,3,debit,3/7/17
3002,711.00,196.00,1,cash,3/24/17
3003,781.00,222.00,2,credit_card,3/22/17
3004,953.00,528.00,3,debit,3/14/17
3005,850.00,130.00,1,debit,3/1/17
3006,890.00,352.00,2,debit,3/5/17
3007,887.00,156.00,1,credit_card,3/1/17
3008,863.00,118.00,1,credit_card,3/14/17
3009,783.00,153.00,1,cash,3/22/17
3010,843.00,312.00,2,credit_card,3/5/17
3011,785.00,112.00,1,cash,3/11/17
3012,824.00,326.00,2,cash,3/10/17
3013,877.00,165.00,1,cash,3/11/17
3014,708.00,171.00,1,debit,3/3/17
3015,959.00,260.00,2,credit_card,3/30/17
3016,746.00,101.00,1,debit,3/29/17
3017,910.00,266.00,2,credit_card,3/29/17
3018,849.00,163.00,1,cash,3/22/17
3019,897.00,236.00,2,cash,3/22/17
3020,778.00,665.00,5,debit,3/1/17
3021,923.00,153.00,1,debit,3/18/17
3022,974.00,468.00,3,debit,3/18/17
3023,940.00,128.00,1,debit,3/19/17
3024,985.00,710.00,5,debit,3/23/17
3025,803.00,590.00,5,credit_card,3/4/17
3026,812.00,114.00,1,cash,3/28/17
3027,797.00,155.00,1,credit_card,3/9/17
3028,746.00,130.00,1,credit_card,3/27/17
3029,846.00,390.00,3,cash,3/19/17
3030,898.00,284.00,2,debit,3/6/17
3031,729.00,585.00,3,cash,3/10/17
3032,925.00,284.00,2,cash,3/30/17
3033,979.00,147.00,1,credit_card,3/1/17
3034,756.00,399.00,3,credit_card,3/2/17
3035,706.00,272.00,2,debit,3/8/17
3036,994.00,201.00,1,cash,3/30/17
3037,712.00,156.00,1,credit_card,3/7/17
3038,750.00,258.00,2,debit,3/25/17
3039,754.00,344.00,2,debit,3/14/17
3040,774.00,178.00,1,credit_card,3/20/17
3041,921.00,459.00,3,cash,3/14/17
3042,894.00,228.00,2,debit,3/30/17
3043,987.00,161.00,1,debit,3/13/17
3044,886.00,312.00,2,cash,3/27/17
3045,811.00,181.00,1,debit,3/16/17
3046,727.00,296.00,2,debit,3/11/17
3047,734.00,543.00,3,cash,3/22/17
3048,864.00,127.00,1,cash,3/26/17
3049,891.00,310.00,2,debit,3/7/17
3050,849.00,178.00,1,debit,3/3/17
3051,707.00,112.00,1,credit_card,3/7/17
3052,930.00,386.00,2,cash,3/15/17
3053,702.00,306.00,2,credit_card,3/6/17
3054,868.00,130.00,1,cash,3/26/17
3055,862.00,320.00,2,cash,3/11/17
3056,935.00,480.00,3,credit_card,3/9/17
3057,780.00,592.00,4,credit_card,3/23/17
3058,969.00,234.00,2,debit,3/15/17
3059,793.00,284.00,2,debit,3/28/17
3060,844.00,603.00,3,credit_card,3/12/17
3061,990.00,402.00,2,debit,3/22/17
3062,947.00,132.00,1,credit_card,3/21/17
3063,862.00,656.00,4,cash,3/10/17
3064,895.00,129.00,1,credit_card,3/16/17
3065,705.00,130.00,1,debit,3/18/17
3066,875.00,387.00,3,debit,3/19/17
3067,873.00,118.00,1,cash,3/2/17
3068,801.00,202.00,2,credit_card,3/20/17
3069,818.00,362.00,2,debit,3/30/17
3070,968.00,153.00,1,debit,3/25/17
3071,968.00,480.00,3,credit_card,3/5/17
3072,923.00,531.00,3,debit,3/22/17
3073,901.00,585.00,3,credit_card,3/9/17
3074,877.00,890.00,5,debit,3/26/17
3075,999.00,133.00,1,debit,3/14/17
3076,999.00,234.00,2,credit_card,3/26/17
3077,750.00,468.00,3,cash,3/14/17
3078,754.00,980.00,5,debit,3/13/17
3079,859.00,374.00,2,credit_card,3/6/17
3080,884.00,534.00,3,credit_card,3/19/17
3081,716.00,344.00,2,credit_card,3/29/17
3082,960.00,132.00,1,debit,3/18/17
3083,992.00,196.00,1,cash,3/18/17
3084,790.00,356.00,2,credit_card,3/13/17
3085,720.00,612.00,4,debit,3/7/17
3086,910.00,25725.00,1,cash,3/26/17
3087,859.00,142.00,1,debit,3/27/17
3088,855.00,284.00,2,credit_card,3/25/17
3089,944.00,384.00,3,credit_card,3/26/17
3090,895.00,352.00,2,debit,3/17/17
3091,996.00,228.00,2,credit_card,3/24/17
3092,756.00,262.00,2,cash,3/4/17
3093,926.00,145.00,1,credit_card,3/7/17
3094,987.00,153.00,1,cash,3/11/17
3095,775.00,156.00,1,credit_card,3/8/17
3096,780.00,114.00,1,cash,3/29/17
3097,955.00,117.00,1,credit_card,3/3/17
3098,794.00,374.00,2,credit_card,3/7/17
3099,707.00,181.00,1,cash,3/20/17
3100,795.00,306.00,2,credit_card,3/6/17
3101,938.00,312.00,2,cash,3/12/17
3102,855.00,51450.00,2,credit_card,3/21/17
3103,743.00,588.00,3,cash,3/30/17
3104,953.00,264.00,2,cash,3/24/17
3105,874.00,188.00,2,debit,3/7/17
3106,971.00,362.00,2,credit_card,3/26/17
3107,937.00,130.00,1,credit_card,3/29/17
3108,914.00,260.00,2,credit_card,3/3/17
3109,754.00,320.00,2,credit_card,3/30/17
3110,990.00,390.00,2,debit,3/25/17
3111,742.00,158.00,1,credit_card,3/25/17
3112,831.00,146.00,1,cash,3/13/17
3113,891.00,117.00,1,debit,3/23/17
3114,761.00,153.00,1,debit,3/20/17
3115,841.00,328.00,2,credit_card,3/21/17
